,is_used_opportunity,transfered_date,start_datetime,end_datetime,origin,duration
1665,1.0,-6400,1812510879.979,1812510929.979,Moscow-KinoSat_110301,50.0
1666,1.0,-6,1812510929.979,1812510979.979,Moscow-KinoSat_110301,50.0
1668,0.0,0,1812510829.979,1812510879.979,Russia-KinoSat_110301,50.0
1669,0.0,0,1812510879.979,1812510929.979,Russia-KinoSat_110301,50.0
1670,0.0,0,1812510929.979,1812510979.979,Russia-KinoSat_110301,50.0
1671,1.0,15233,1812510979.979,1812511009.731,Russia-KinoSat_110301,29.751999855041504
1672,1.0,-947,1812511009.731,1812511017.132,Moscow-KinoSat_110301,7.401000022888184
1673,1.0,-6400,1812511017.132,1812511067.132,Moscow-KinoSat_110301,50.0
1674,1.0,-3022,1812511067.132,1812511090.736,Moscow-KinoSat_110301,23.604000091552734
1675,0.0,0,1812511017.132,1812511067.132,Russia-KinoSat_110301,50.0
1676,1.0,12086,1812511067.132,1812511090.736,Russia-KinoSat_110301,23.604000091552734
1677,1.0,-6400,1812511090.736,1812511140.736,Moscow-KinoSat_110301,50.0
1678,1.0,-6400,1812511140.736,1812511190.736,Moscow-KinoSat_110301,50.0
1679,1.0,-4150,1812511190.736,1812511240.736,Moscow-KinoSat_110301,50.0
1692,0.0,0,1812516546.55,1812516596.55,Russia-KinoSat_110301,50.0
1693,0.0,0,1812516596.55,1812516646.55,Russia-KinoSat_110301,50.0
1694,0.0,0,1812516646.55,1812516696.55,Russia-KinoSat_110301,50.0
1695,0.0,0,1812516696.55,1812516746.55,Russia-KinoSat_110301,50.0
1696,0.0,0,1812516746.55,1812516796.55,Russia-KinoSat_110301,50.0
1697,1.0,18983,1812516796.55,1812516833.626,Russia-KinoSat_110301,37.07599997520447
1698,1.0,-6400,1812516833.626,1812516883.626,Moscow-KinoSat_110301,50.0
1699,1.0,-6400,1812516883.626,1812516933.626,Moscow-KinoSat_110301,50.0
1700,1.0,-6183,1812516933.626,1812516983.626,Moscow-KinoSat_110301,50.0
1709,1.0,3313,1812522262.409,1812522268.879,Russia-KinoSat_110301,6.4700000286102295
1710,1.0,-3313,1812522268.879,1812522318.879,Moscow-KinoSat_110301,50.0
1716,0.0,0,1812522364.047,1812522414.047,Russia-KinoSat_110301,50.0
1717,0.0,0,1812522414.047,1812522464.047,Russia-KinoSat_110301,50.0
1718,0.0,0,1812522464.047,1812522514.047,Russia-KinoSat_110301,50.0
1719,1.0,9602,1812522514.047,1812522532.8,Russia-KinoSat_110301,18.753000020980835
1720,1.0,-6400,1812522532.8,1812522582.8,Moscow-KinoSat_110301,50.0
1721,1.0,-3202,1812522582.8,1812522632.8,Moscow-KinoSat_110301,50.0
1738,0.0,0,1812540720.569,1812540770.569,Russia-KinoSat_110301,50.0
1739,0.0,0,1812540770.569,1812540820.569,Russia-KinoSat_110301,50.0
1740,0.0,0,1812540820.569,1812540864.497,Russia-KinoSat_110301,43.92799997329712
1741,0.0,0,1812540888.685,1812540938.685,Russia-KinoSat_110301,50.0
1742,0.0,0,1812540938.685,1812540988.685,Russia-KinoSat_110301,50.0
1743,0.0,0,1812540988.685,1812541015.778,Russia-KinoSat_110301,27.093000173568726
1744,0.0,0,1812546475.017,1812546525.017,Russia-KinoSat_110301,50.0
1745,0.0,0,1812546525.017,1812546575.017,Russia-KinoSat_110301,50.0
1746,0.0,0,1812546575.017,1812546625.017,Russia-KinoSat_110301,50.0
1747,0.0,0,1812546625.017,1812546675.017,Russia-KinoSat_110301,50.0
1748,0.0,0,1812546675.017,1812546725.017,Russia-KinoSat_110301,50.0
1749,0.0,0,1812546725.017,1812546775.017,Russia-KinoSat_110301,50.0
1750,0.0,0,1812546775.017,1812546825.017,Russia-KinoSat_110301,50.0
1751,0.0,0,1812546825.017,1812546875.017,Russia-KinoSat_110301,50.0
1752,0.0,0,1812546875.017,1812546887.998,Russia-KinoSat_110301,12.980999946594238
1753,0.0,0,1812552278.398,1812552328.398,Russia-KinoSat_110301,50.0
1754,0.0,0,1812552328.398,1812552378.398,Russia-KinoSat_110301,50.0
1755,0.0,0,1812552378.398,1812552428.398,Russia-KinoSat_110301,50.0
1756,0.0,0,1812552428.398,1812552478.398,Russia-KinoSat_110301,50.0
1757,0.0,0,1812552478.398,1812552528.398,Russia-KinoSat_110301,50.0
1758,0.0,0,1812552528.398,1812552578.398,Russia-KinoSat_110301,50.0
1759,0.0,0,1812552578.398,1812552628.398,Russia-KinoSat_110301,50.0
1760,0.0,0,1812552628.398,1812552664.158,Russia-KinoSat_110301,35.75999999046326
1761,0.0,0,1812558006.844,1812558056.844,Russia-KinoSat_110301,50.0
1762,0.0,0,1812558056.844,1812558106.844,Russia-KinoSat_110301,50.0
1763,0.0,0,1812558106.844,1812558156.844,Russia-KinoSat_110301,50.0
1764,0.0,0,1812558156.844,1812558206.844,Russia-KinoSat_110301,50.0
1765,0.0,0,1812558206.844,1812558256.844,Russia-KinoSat_110301,50.0
1766,0.0,0,1812558256.844,1812558306.844,Russia-KinoSat_110301,50.0
1767,0.0,0,1812558306.844,1812558356.844,Russia-KinoSat_110301,50.0
1768,0.0,0,1812558356.844,1812558406.844,Russia-KinoSat_110301,50.0
1769,0.0,0,1812558406.844,1812558456.583,Russia-KinoSat_110301,49.73899984359741
1772,1.0,10125,1812563909.448,1812563929.224,Russia-KinoSat_110301,19.776000022888184
1773,1.0,-1694,1812563929.224,1812563942.462,Moscow-KinoSat_110301,13.23799991607666
1774,1.0,-6400,1812563942.462,1812563992.462,Moscow-KinoSat_110301,50.0
1775,1.0,-2031,1812563992.462,1812564042.462,Moscow-KinoSat_110301,50.0
1781,0.0,0,1812563942.462,1812563992.462,Russia-KinoSat_110301,50.0
1782,0.0,0,1812563992.462,1812564042.462,Russia-KinoSat_110301,50.0
1783,0.0,0,1812564042.462,1812564092.462,Russia-KinoSat_110301,50.0
1784,0.0,0,1812564092.462,1812564142.462,Russia-KinoSat_110301,50.0
1785,0.0,0,1812564142.462,1812564192.462,Russia-KinoSat_110301,50.0
1786,0.0,0,1812564192.462,1812564242.462,Russia-KinoSat_110301,50.0
1787,1.0,14310,1812564242.462,1812564270.412,Russia-KinoSat_110301,27.950000047683716
1788,1.0,-6400,1812564270.412,1812564320.412,Moscow-KinoSat_110301,50.0
1789,1.0,-6400,1812564320.412,1812564370.412,Moscow-KinoSat_110301,50.0
1790,1.0,-1510,1812564370.412,1812564420.412,Moscow-KinoSat_110301,50.0
1804,0.0,0,1812569797.833,1812569847.833,Russia-KinoSat_110301,50.0
1805,0.0,0,1812569847.833,1812569897.833,Russia-KinoSat_110301,50.0
1806,0.0,0,1812569897.833,1812569947.833,Russia-KinoSat_110301,50.0
1807,0.0,0,1812569947.833,1812569997.833,Russia-KinoSat_110301,50.0
1808,0.0,0,1812569997.833,1812570047.833,Russia-KinoSat_110301,50.0
1809,1.0,11996,1812570047.833,1812570071.262,Russia-KinoSat_110301,23.42900013923645
1810,1.0,-6400,1812570071.262,1812570121.262,Moscow-KinoSat_110301,50.0
1811,1.0,-5596,1812570121.262,1812570171.262,Moscow-KinoSat_110301,50.0
1817,0.0,0,1812574798.672,1812574848.672,Russia-KinoSat_110301,50.0
1818,0.0,0,1812574848.672,1812574898.672,Russia-KinoSat_110301,50.0
1819,0.0,0,1812574898.672,1812574948.672,Russia-KinoSat_110301,50.0
1820,1.0,3613,1812574948.672,1812574955.728,Russia-KinoSat_110301,7.055999994277954
1821,1.0,-3613,1812575385.973,1812575435.973,Moscow-KinoSat_110301,50.0
1835,0.0,0,1812580582.569,1812580632.569,Russia-KinoSat_110301,50.0
1836,0.0,0,1812580632.569,1812580682.569,Russia-KinoSat_110301,50.0
1837,0.0,0,1812580682.569,1812580732.569,Russia-KinoSat_110301,50.0
1838,0.0,0,1812580732.569,1812580782.569,Russia-KinoSat_110301,50.0
1839,1.0,7520,1812580782.569,1812580797.256,Russia-KinoSat_110301,14.687000036239624
1840,1.0,-6400,1812581200.431,1812581250.431,Moscow-KinoSat_110301,50.0
1841,1.0,-1120,1812581250.431,1812581300.431,Moscow-KinoSat_110301,50.0
1847,0.0,0,1812586115.084,1812586126.884,Russia-KinoSat_110301,11.799999952316284
1848,0.0,0,1812586228.117,1812586278.117,Russia-KinoSat_110301,50.0
1849,0.0,0,1812586278.117,1812586328.117,Russia-KinoSat_110301,50.0
1850,0.0,0,1812586328.117,1812586378.117,Russia-KinoSat_110301,50.0
1851,0.0,0,1812586378.117,1812586428.117,Russia-KinoSat_110301,50.0
1852,0.0,0,1812586428.117,1812586478.117,Russia-KinoSat_110301,50.0
1853,0.0,0,1812586478.117,1812586528.117,Russia-KinoSat_110301,50.0
1854,0.0,0,1812586528.117,1812586578.117,Russia-KinoSat_110301,50.0
1855,0.0,0,1812586578.117,1812586628.117,Russia-KinoSat_110301,50.0
1856,0.0,0,1812586628.117,1812586640.052,Russia-KinoSat_110301,11.934999942779541
1857,0.0,0,1812586642.524,1812586692.524,Russia-KinoSat_110301,50.0
1858,1.0,5356,1812586692.524,1812586702.985,Russia-KinoSat_110301,10.460999965667725
1859,0.0,0,1812592049.391,1812592099.391,Russia-KinoSat_110301,50.0
1860,0.0,0,1812592099.391,1812592149.391,Russia-KinoSat_110301,50.0
1861,0.0,0,1812592149.391,1812592199.391,Russia-KinoSat_110301,50.0
1862,0.0,0,1812592199.391,1812592249.391,Russia-KinoSat_110301,50.0
1863,0.0,0,1812592249.391,1812592299.391,Russia-KinoSat_110301,50.0
1864,0.0,0,1812592299.391,1812592349.391,Russia-KinoSat_110301,50.0
1865,0.0,0,1812592349.391,1812592399.391,Russia-KinoSat_110301,50.0
1866,0.0,0,1812592399.391,1812592449.391,Russia-KinoSat_110301,50.0
1867,1.0,1877,1812592449.391,1812592453.057,Russia-KinoSat_110301,3.6659998893737793
1868,1.0,22189,1812597867.382,1812597910.719,Russia-KinoSat_110301,43.337000131607056
1869,1.0,-6400,1812597910.719,1812597960.719,Moscow-KinoSat_110301,50.0
1870,1.0,-6400,1812597960.719,1812598010.719,Moscow-KinoSat_110301,50.0
1871,1.0,-6400,1812598010.719,1812598060.719,Moscow-KinoSat_110301,50.0
1872,1.0,-6400,1812598060.719,1812598110.719,Moscow-KinoSat_110301,50.0
1873,1.0,-3009,1812598110.719,1812598134.222,Moscow-KinoSat_110301,23.502999782562256
1874,0.0,0,1812597910.719,1812597960.719,Russia-KinoSat_110301,50.0
1875,0.0,0,1812597960.719,1812598010.719,Russia-KinoSat_110301,50.0
1876,0.0,0,1812598010.719,1812598060.719,Russia-KinoSat_110301,50.0
1877,0.0,0,1812598060.719,1812598110.719,Russia-KinoSat_110301,50.0
1878,1.0,12034,1812598110.719,1812598134.222,Russia-KinoSat_110301,23.502999782562256
1879,1.0,-43,1812598134.222,1812598134.552,Moscow-KinoSat_110301,0.3300001621246338
1880,1.0,-4253,1812598134.552,1812598167.78,Moscow-KinoSat_110301,33.2279999256134
1881,1.0,17013,1812598134.552,1812598167.78,Russia-KinoSat_110301,33.2279999256134
1882,1.0,-6400,1812598167.78,1812598217.78,Moscow-KinoSat_110301,50.0
1883,1.0,-6400,1812598217.78,1812598267.78,Moscow-KinoSat_110301,50.0
1884,1.0,-6400,1812598267.78,1812598317.78,Moscow-KinoSat_110301,50.0
1885,1.0,-6364,1812598317.78,1812598367.78,Moscow-KinoSat_110301,50.0
1899,0.0,0,1812603672.233,1812603722.233,Russia-KinoSat_110301,50.0
1900,0.0,0,1812603722.233,1812603772.233,Russia-KinoSat_110301,50.0
1901,0.0,0,1812603772.233,1812603822.233,Russia-KinoSat_110301,50.0
1902,0.0,0,1812603822.233,1812603872.233,Russia-KinoSat_110301,50.0
1903,0.0,0,1812603872.233,1812603922.233,Russia-KinoSat_110301,50.0
1904,0.0,0,1812603922.233,1812603972.233,Russia-KinoSat_110301,50.0
1905,1.0,4026,1812603972.233,1812603980.097,Russia-KinoSat_110301,7.863999843597412
1906,1.0,-4026,1812603980.097,1812604030.097,Moscow-KinoSat_110301,50.0
1921,1.0,25600,1812609567.153,1812609617.153,Russia-KinoSat_110301,50.0
1922,1.0,2453,1812609617.153,1812609621.944,Russia-KinoSat_110301,4.790999889373779
1923,1.0,-6400,1812609621.944,1812609671.944,Moscow-KinoSat_110301,50.0
1924,1.0,-6400,1812609671.944,1812609721.944,Moscow-KinoSat_110301,50.0
1925,1.0,-6400,1812609721.944,1812609771.944,Moscow-KinoSat_110301,50.0
1926,1.0,-6400,1812609771.944,1812609821.944,Moscow-KinoSat_110301,50.0
1927,1.0,-2453,1812609821.944,1812609871.944,Moscow-KinoSat_110301,50.0
1941,0.0,0,1812627842.816,1812627892.816,Russia-KinoSat_110301,50.0
1942,0.0,0,1812627892.816,1812627942.816,Russia-KinoSat_110301,50.0
1943,0.0,0,1812627942.816,1812627978.032,Russia-KinoSat_110301,35.21600008010864
1944,0.0,0,1812633599.175,1812633649.175,Russia-KinoSat_110301,50.0
1945,0.0,0,1812633649.175,1812633699.175,Russia-KinoSat_110301,50.0
1946,0.0,0,1812633699.175,1812633749.175,Russia-KinoSat_110301,50.0
1947,0.0,0,1812633749.175,1812633799.175,Russia-KinoSat_110301,50.0
1948,0.0,0,1812633799.175,1812633849.175,Russia-KinoSat_110301,50.0
1949,0.0,0,1812633849.175,1812633899.175,Russia-KinoSat_110301,50.0
1950,0.0,0,1812633899.175,1812633949.175,Russia-KinoSat_110301,50.0
1951,0.0,0,1812633949.175,1812633991.572,Russia-KinoSat_110301,42.3970000743866
1952,0.0,0,1812639401.057,1812639451.057,Russia-KinoSat_110301,50.0
1953,0.0,0,1812639451.057,1812639501.057,Russia-KinoSat_110301,50.0
1954,0.0,0,1812639501.057,1812639551.057,Russia-KinoSat_110301,50.0
1955,0.0,0,1812639551.057,1812639601.057,Russia-KinoSat_110301,50.0
1956,0.0,0,1812639601.057,1812639651.057,Russia-KinoSat_110301,50.0
1957,0.0,0,1812639651.057,1812639701.057,Russia-KinoSat_110301,50.0
1958,0.0,0,1812639701.057,1812639751.057,Russia-KinoSat_110301,50.0
1959,0.0,0,1812639751.057,1812639789.693,Russia-KinoSat_110301,38.63600015640259
1960,0.0,0,1812645139.255,1812645189.255,Russia-KinoSat_110301,50.0
1961,0.0,0,1812645189.255,1812645239.255,Russia-KinoSat_110301,50.0
1962,0.0,0,1812645239.255,1812645289.255,Russia-KinoSat_110301,50.0
1963,0.0,0,1812645289.255,1812645339.255,Russia-KinoSat_110301,50.0
1964,0.0,0,1812645339.255,1812645389.255,Russia-KinoSat_110301,50.0
1965,0.0,0,1812645389.255,1812645439.255,Russia-KinoSat_110301,50.0
1966,0.0,0,1812645439.255,1812645489.255,Russia-KinoSat_110301,50.0
1967,0.0,0,1812645489.255,1812645539.255,Russia-KinoSat_110301,50.0
1968,0.0,0,1812645539.255,1812645585.878,Russia-KinoSat_110301,46.62299990653992
1972,0.0,0,1812651030.127,1812651080.127,Russia-KinoSat_110301,50.0
1973,1.0,4955,1812651080.127,1812651089.804,Russia-KinoSat_110301,9.676999807357788
1974,1.0,-736,1812651089.804,1812651095.554,Moscow-KinoSat_110301,5.75
1975,1.0,-4219,1812651095.554,1812651145.554,Moscow-KinoSat_110301,50.0
1982,0.0,0,1812651095.554,1812651145.554,Russia-KinoSat_110301,50.0
1983,0.0,0,1812651145.554,1812651195.554,Russia-KinoSat_110301,50.0
1984,0.0,0,1812651195.554,1812651245.554,Russia-KinoSat_110301,50.0
1985,0.0,0,1812651245.554,1812651295.554,Russia-KinoSat_110301,50.0
1986,0.0,0,1812651295.554,1812651345.554,Russia-KinoSat_110301,50.0
1987,1.0,25600,1812651345.554,1812651395.554,Russia-KinoSat_110301,50.0
1988,1.0,1681,1812651395.554,1812651398.837,Russia-KinoSat_110301,3.2829999923706055
1989,1.0,-6400,1812651398.837,1812651448.837,Moscow-KinoSat_110301,50.0
1990,1.0,-6400,1812651448.837,1812651498.837,Moscow-KinoSat_110301,50.0
1991,1.0,-6400,1812651498.837,1812651548.837,Moscow-KinoSat_110301,50.0
1992,1.0,-6400,1812651548.837,1812651598.837,Moscow-KinoSat_110301,50.0
1993,1.0,-1681,1812651598.837,1812651648.837,Moscow-KinoSat_110301,50.0
2005,0.0,0,1812656945.645,1812656995.645,Russia-KinoSat_110301,50.0
2006,0.0,0,1812656995.645,1812657045.645,Russia-KinoSat_110301,50.0
2007,0.0,0,1812657045.645,1812657095.645,Russia-KinoSat_110301,50.0
2008,0.0,0,1812657095.645,1812657145.645,Russia-KinoSat_110301,50.0
2009,1.0,18873,1812657145.645,1812657182.507,Russia-KinoSat_110301,36.86199998855591
2010,1.0,-6400,1812657182.507,1812657232.507,Moscow-KinoSat_110301,50.0
2011,1.0,-6400,1812657232.507,1812657282.507,Moscow-KinoSat_110301,50.0
2012,1.0,-6073,1812657282.507,1812657332.507,Moscow-KinoSat_110301,50.0
2017,0.0,0,1812661923.687,1812661973.687,Russia-KinoSat_110301,50.0
2018,0.0,0,1812661973.687,1812662023.687,Russia-KinoSat_110301,50.0
2019,0.0,0,1812662023.687,1812662073.687,Russia-KinoSat_110301,50.0
2020,1.0,16473,1812662073.687,1812662105.861,Russia-KinoSat_110301,32.17400002479553
2021,1.0,-6400,1812662511.373,1812662561.373,Moscow-KinoSat_110301,50.0
2022,1.0,-6400,1812662561.373,1812662611.373,Moscow-KinoSat_110301,50.0
2023,1.0,-3673,1812662611.373,1812662661.373,Moscow-KinoSat_110301,50.0
2034,0.0,0,1812667712.749,1812667762.749,Russia-KinoSat_110301,50.0
2035,0.0,0,1812667762.749,1812667812.749,Russia-KinoSat_110301,50.0
2036,0.0,0,1812667812.749,1812667862.749,Russia-KinoSat_110301,50.0
2037,0.0,0,1812667862.749,1812667912.749,Russia-KinoSat_110301,50.0
2038,1.0,9718,1812667912.749,1812667931.729,Russia-KinoSat_110301,18.980000019073486
2039,1.0,-6400,1812668339.373,1812668389.373,Moscow-KinoSat_110301,50.0
2040,1.0,-3318,1812668389.373,1812668439.373,Moscow-KinoSat_110301,50.0
2045,0.0,0,1812673419.09,1812673469.09,Russia-KinoSat_110301,50.0
2046,0.0,0,1812673469.09,1812673519.09,Russia-KinoSat_110301,50.0
2047,0.0,0,1812673519.09,1812673569.09,Russia-KinoSat_110301,50.0
2048,0.0,0,1812673569.09,1812673619.09,Russia-KinoSat_110301,50.0
2049,0.0,0,1812673619.09,1812673669.09,Russia-KinoSat_110301,50.0
2050,0.0,0,1812673669.09,1812673719.09,Russia-KinoSat_110301,50.0
2051,0.0,0,1812673719.09,1812673769.09,Russia-KinoSat_110301,50.0
2052,0.0,0,1812673769.09,1812673819.09,Russia-KinoSat_110301,50.0
2053,1.0,2828,1812673819.09,1812673824.613,Russia-KinoSat_110301,5.523000001907349
2054,0.0,0,1812679200.865,1812679250.865,Russia-KinoSat_110301,50.0
2055,0.0,0,1812679250.865,1812679300.865,Russia-KinoSat_110301,50.0
2056,0.0,0,1812679300.865,1812679350.865,Russia-KinoSat_110301,50.0
2057,0.0,0,1812679350.865,1812679400.865,Russia-KinoSat_110301,50.0
2058,0.0,0,1812679400.865,1812679450.865,Russia-KinoSat_110301,50.0
2059,0.0,0,1812679450.865,1812679500.865,Russia-KinoSat_110301,50.0
2060,0.0,0,1812679500.865,1812679550.865,Russia-KinoSat_110301,50.0
2061,1.0,14702,1812679550.865,1812679579.581,Russia-KinoSat_110301,28.716000080108643
2062,1.0,-6400,1812684994.876,1812685044.876,Moscow-KinoSat_110301,50.0
2063,1.0,-421,1812685044.876,1812685048.169,Moscow-KinoSat_110301,3.2929999828338623
2064,1.0,-6400,1812685048.169,1812685098.169,Moscow-KinoSat_110301,50.0
2065,1.0,-4309,1812685098.169,1812685148.169,Moscow-KinoSat_110301,50.0
2070,0.0,0,1812685048.169,1812685098.169,Russia-KinoSat_110301,50.0
2071,0.0,0,1812685098.169,1812685148.169,Russia-KinoSat_110301,50.0
2072,0.0,0,1812685148.169,1812685198.169,Russia-KinoSat_110301,50.0
2073,0.0,0,1812685198.169,1812685248.169,Russia-KinoSat_110301,50.0
2074,0.0,0,1812685248.169,1812685298.169,Russia-KinoSat_110301,50.0
2075,1.0,9478,1812685298.169,1812685316.681,Russia-KinoSat_110301,18.51200008392334
2076,1.0,-6400,1812685316.681,1812685366.681,Moscow-KinoSat_110301,50.0
2077,1.0,-3078,1812685366.681,1812685416.681,Moscow-KinoSat_110301,50.0
2092,0.0,0,1812690815.79,1812690865.79,Russia-KinoSat_110301,50.0
2093,0.0,0,1812690865.79,1812690915.79,Russia-KinoSat_110301,50.0
2094,0.0,0,1812690915.79,1812690965.79,Russia-KinoSat_110301,50.0
2095,0.0,0,1812690965.79,1812691015.79,Russia-KinoSat_110301,50.0
2096,1.0,25600,1812691015.79,1812691065.79,Russia-KinoSat_110301,50.0
2097,1.0,1585,1812691065.79,1812691068.885,Russia-KinoSat_110301,3.0950000286102295
2098,1.0,-6400,1812691068.885,1812691118.885,Moscow-KinoSat_110301,50.0
2099,1.0,-6400,1812691118.885,1812691168.885,Moscow-KinoSat_110301,50.0
2100,1.0,-6400,1812691168.885,1812691218.885,Moscow-KinoSat_110301,50.0
2101,1.0,-6400,1812691218.885,1812691268.885,Moscow-KinoSat_110301,50.0
2102,1.0,-1585,1812691268.885,1812691290.273,Moscow-KinoSat_110301,21.388000011444092
2129,0.0,0,1812714967.486,1812715017.486,Russia-KinoSat_110301,50.0
2130,0.0,0,1812715017.486,1812715067.486,Russia-KinoSat_110301,50.0
2131,0.0,0,1812715067.486,1812715117.486,Russia-KinoSat_110301,50.0
2132,0.0,0,1812715117.486,1812715152.501,Russia-KinoSat_110301,35.014999866485596
2133,0.0,0,1812720722.924,1812720772.924,Russia-KinoSat_110301,50.0
2134,0.0,0,1812720772.924,1812720822.924,Russia-KinoSat_110301,50.0
2135,0.0,0,1812720822.924,1812720872.924,Russia-KinoSat_110301,50.0
2136,0.0,0,1812720872.924,1812720922.924,Russia-KinoSat_110301,50.0
2137,0.0,0,1812720922.924,1812720972.924,Russia-KinoSat_110301,50.0
2138,0.0,0,1812720972.924,1812721022.924,Russia-KinoSat_110301,50.0
2139,0.0,0,1812721022.924,1812721072.924,Russia-KinoSat_110301,50.0
2140,1.0,1154,1812721072.924,1812721075.177,Russia-KinoSat_110301,2.253000020980835
2141,0.0,0,1812726525.575,1812726575.575,Russia-KinoSat_110301,50.0
2142,0.0,0,1812726575.575,1812726625.575,Russia-KinoSat_110301,50.0
2143,0.0,0,1812726625.575,1812726675.575,Russia-KinoSat_110301,50.0
2144,0.0,0,1812726675.575,1812726725.575,Russia-KinoSat_110301,50.0
2145,0.0,0,1812726725.575,1812726775.575,Russia-KinoSat_110301,50.0
2146,0.0,0,1812726775.575,1812726825.575,Russia-KinoSat_110301,50.0
2147,0.0,0,1812726825.575,1812726875.575,Russia-KinoSat_110301,50.0
2148,1.0,10541,1812726875.575,1812726896.164,Russia-KinoSat_110301,20.58899998664856
2149,0.0,0,1812732255.845,1812732305.845,Russia-KinoSat_110301,50.0
2150,0.0,0,1812732305.845,1812732355.845,Russia-KinoSat_110301,50.0
2151,0.0,0,1812732355.845,1812732405.845,Russia-KinoSat_110301,50.0
2152,0.0,0,1812732405.845,1812732455.845,Russia-KinoSat_110301,50.0
2153,0.0,0,1812732455.845,1812732505.845,Russia-KinoSat_110301,50.0
2154,0.0,0,1812732505.845,1812732555.845,Russia-KinoSat_110301,50.0
2155,1.0,66,1812732555.845,1812732555.973,Russia-KinoSat_110301,0.12800002098083496
2156,1.0,-6400,1812732555.973,1812732605.973,Moscow-KinoSat_110301,50.0
2157,1.0,-5361,1812732605.973,1812732655.973,Moscow-KinoSat_110301,50.0
2159,0.0,0,1812732555.973,1812732605.973,Russia-KinoSat_110301,50.0
2160,0.0,0,1812732605.973,1812732655.973,Russia-KinoSat_110301,50.0
2161,1.0,12457,1812732655.973,1812732680.304,Russia-KinoSat_110301,24.330999851226807
2162,1.0,-2722,1812732680.304,1812732701.577,Moscow-KinoSat_110301,21.27300000190735
2163,1.0,-3347,1812738118.287,1812738144.428,Moscow-KinoSat_110301,26.141000032424927
2164,1.0,-6388,1812738144.428,1812738194.428,Moscow-KinoSat_110301,50.0
2166,0.0,0,1812738144.428,1812738194.428,Russia-KinoSat_110301,50.0
2167,1.0,3283,1812738194.428,1812738200.84,Russia-KinoSat_110301,6.411999940872192
2168,1.0,-1387,1812738200.84,1812738211.672,Moscow-KinoSat_110301,10.832000017166138
2169,1.0,-1896,1812738211.672,1812738261.672,Moscow-KinoSat_110301,50.0
2176,0.0,0,1812738211.672,1812738261.672,Russia-KinoSat_110301,50.0
2177,0.0,0,1812738261.672,1812738311.672,Russia-KinoSat_110301,50.0
2178,0.0,0,1812738311.672,1812738361.672,Russia-KinoSat_110301,50.0
2179,0.0,0,1812738361.672,1812738411.672,Russia-KinoSat_110301,50.0
2180,0.0,0,1812738411.672,1812738461.672,Russia-KinoSat_110301,50.0
2181,1.0,25600,1812738461.672,1812738511.672,Russia-KinoSat_110301,50.0
2182,1.0,592,1812738511.672,1812738512.828,Russia-KinoSat_110301,1.1560001373291016
2183,1.0,-6400,1812738512.828,1812738562.828,Moscow-KinoSat_110301,50.0
2184,1.0,-6400,1812738562.828,1812738612.828,Moscow-KinoSat_110301,50.0
2185,1.0,-6400,1812738612.828,1812738662.828,Moscow-KinoSat_110301,50.0
2186,1.0,-6400,1812738662.828,1812738712.828,Moscow-KinoSat_110301,50.0
2187,1.0,-592,1812738712.828,1812738762.828,Moscow-KinoSat_110301,50.0
2195,1.0,18397,1812744040.543,1812744076.475,Russia-KinoSat_110301,35.931999921798706
2196,1.0,-1641,1812744076.475,1812744089.295,Moscow-KinoSat_110301,12.820000171661377
2197,1.0,-6400,1812744089.295,1812744139.295,Moscow-KinoSat_110301,50.0
2198,1.0,-6400,1812744139.295,1812744189.295,Moscow-KinoSat_110301,50.0
2199,1.0,-3956,1812744189.295,1812744239.295,Moscow-KinoSat_110301,50.0
2201,0.0,0,1812744089.295,1812744139.295,Russia-KinoSat_110301,50.0
2202,0.0,0,1812744139.295,1812744189.295,Russia-KinoSat_110301,50.0
2203,0.0,0,1812744189.295,1812744239.295,Russia-KinoSat_110301,50.0
2204,1.0,10242,1812744239.295,1812744259.299,Russia-KinoSat_110301,20.003999948501587
2205,1.0,-6400,1812744259.299,1812744309.299,Moscow-KinoSat_110301,50.0
2206,1.0,-3842,1812744309.299,1812744359.299,Moscow-KinoSat_110301,50.0
2213,0.0,0,1812749047.203,1812749097.203,Russia-KinoSat_110301,50.0
2214,0.0,0,1812749097.203,1812749147.203,Russia-KinoSat_110301,50.0
2215,0.0,0,1812749147.203,1812749197.203,Russia-KinoSat_110301,50.0
2216,1.0,19449,1812749197.203,1812749235.189,Russia-KinoSat_110301,37.98599982261658
2217,1.0,-6400,1812749637.353,1812749687.353,Moscow-KinoSat_110301,50.0
2218,1.0,-6400,1812749687.353,1812749737.353,Moscow-KinoSat_110301,50.0
2219,1.0,-6400,1812749737.353,1812749787.353,Moscow-KinoSat_110301,50.0
2220,1.0,-249,1812749787.353,1812749837.353,Moscow-KinoSat_110301,50.0
2229,0.0,0,1812754836.252,1812754886.252,Russia-KinoSat_110301,50.0
2230,0.0,0,1812754886.252,1812754936.252,Russia-KinoSat_110301,50.0
2231,0.0,0,1812754936.252,1812754986.252,Russia-KinoSat_110301,50.0
2232,0.0,0,1812754986.252,1812755036.252,Russia-KinoSat_110301,50.0
2233,1.0,2424,1812755036.252,1812755040.986,Russia-KinoSat_110301,4.733999967575073
2234,1.0,-2424,1812755489.526,1812755539.526,Moscow-KinoSat_110301,50.0
2238,0.0,0,1812760546.956,1812760596.956,Russia-KinoSat_110301,50.0
2239,0.0,0,1812760596.956,1812760646.956,Russia-KinoSat_110301,50.0
